ValuationDate,Currency,VolatilitySurfaceName,Expiry,Tenor,Strike,Volatility
6/26/2018,USD,USD_SwnVol,4Y,4Y,37.5,0.007728402
6/26/2018,USD,USD_SwnVol,4Y,4Y,50,0.007761887
6/26/2018,USD,USD_SwnVol,4Y,4Y,75,0.007850105
6/26/2018,USD,USD_SwnVol,4Y,4Y,100,0.007964359
6/26/2018,USD,USD_SwnVol,4Y,4Y,125,0.008101621
6/26/2018,USD,USD_SwnVol,4Y,4Y,150,0.008258762
6/26/2018,USD,USD_SwnVol,4Y,4Y,200,0.008620853
6/26/2018,USD,USD_SwnVol,4Y,4Y,250,0.009029819
6/26/2018,USD,USD_SwnVol,4Y,4Y,300,0.009470021
6/26/2018,USD,USD_SwnVol,4Y,4Y,400,0.010403753
6/26/2018,USD,USD_SwnVol,4Y,4Y,500,0.011370229
6/26/2018,USD,USD_SwnVol,4Y,4Y,1500,0.020787847
6/26/2018,USD,USD_SwnVol,4Y,5Y,-1500,0.007908396
6/26/2018,USD,USD_SwnVol,4Y,5Y,-500,0.007918173
6/26/2018,USD,USD_SwnVol,4Y,5Y,-400,0.007922899
6/26/2018,USD,USD_SwnVol,4Y,5Y,-300,0.007930957
6/26/2018,USD,USD_SwnVol,4Y,5Y,-250,0.00794492
6/26/2018,USD,USD_SwnVol,4Y,5Y,-200,0.007889296
6/26/2018,USD,USD_SwnVol,4Y,5Y,-150,0.007769113
6/26/2018,USD,USD_SwnVol,4Y,5Y,-125,0.007711659
6/26/2018,USD,USD_SwnVol,4Y,5Y,-100,0.007664726
6/26/2018,USD,USD_SwnVol,4Y,5Y,-75,0.007634032
6/26/2018,USD,USD_SwnVol,4Y,5Y,-50,0.007624934
6/26/2018,USD,USD_SwnVol,4Y,5Y,-37.5,0.007630049
6/26/2018,USD,USD_SwnVol,4Y,5Y,-25,0.007642375
6/26/2018,USD,USD_SwnVol,4Y,5Y,-12.5,0.007662438
6/26/2018,USD,USD_SwnVol,4Y,5Y,0,0.007690716
6/26/2018,USD,USD_SwnVol,4Y,5Y,12.5,0.007699328
6/26/2018,USD,USD_SwnVol,4Y,5Y,25,0.007716391
6/26/2018,USD,USD_SwnVol,4Y,5Y,37.5,0.00774167
6/26/2018,USD,USD_SwnVol,4Y,5Y,50,0.007774882
6/26/2018,USD,USD_SwnVol,4Y,5Y,75,0.007863774
6/26/2018,USD,USD_SwnVol,4Y,5Y,100,0.007980076
6/26/2018,USD,USD_SwnVol,4Y,5Y,125,0.008120457
6/26/2018,USD,USD_SwnVol,4Y,5Y,150,0.008281517
6/26/2018,USD,USD_SwnVol,4Y,5Y,200,0.008652962
6/26/2018,USD,USD_SwnVol,4Y,5Y,250,0.009072291
6/26/2018,USD,USD_SwnVol,4Y,5Y,300,0.009523151
6/26/2018,USD,USD_SwnVol,4Y,5Y,400,0.010477896
6/26/2018,USD,USD_SwnVol,4Y,5Y,500,0.011464427
6/26/2018,USD,USD_SwnVol,4Y,5Y,1500,0.021049333
6/26/2018,USD,USD_SwnVol,4Y,7Y,-1500,0.008032283
6/26/2018,USD,USD_SwnVol,4Y,7Y,-500,0.008044482
6/26/2018,USD,USD_SwnVol,4Y,7Y,-400,0.008050346
6/26/2018,USD,USD_SwnVol,4Y,7Y,-300,0.008060306
6/26/2018,USD,USD_SwnVol,4Y,7Y,-250,0.008071651
6/26/2018,USD,USD_SwnVol,4Y,7Y,-200,0.007978476
6/26/2018,USD,USD_SwnVol,4Y,7Y,-150,0.007830873
6/26/2018,USD,USD_SwnVol,4Y,7Y,-125,0.007760157
6/26/2018,USD,USD_SwnVol,4Y,7Y,-100,0.007699897
6/26/2018,USD,USD_SwnVol,4Y,7Y,-75,0.007655859
6/26/2018,USD,USD_SwnVol,4Y,7Y,-50,0.007633665
6/26/2018,USD,USD_SwnVol,4Y,7Y,-37.5,0.007632468
6/26/2018,USD,USD_SwnVol,4Y,7Y,-25,0.007638742
6/26/2018,USD,USD_SwnVol,4Y,7Y,-12.5,0.007653108
6/26/2018,USD,USD_SwnVol,4Y,7Y,0,0.007676147
6/26/2018,USD,USD_SwnVol,4Y,7Y,12.5,0.007674456
6/26/2018,USD,USD_SwnVol,4Y,7Y,25,0.007681787
6/26/2018,USD,USD_SwnVol,4Y,7Y,37.5,0.007697904
6/26/2018,USD,USD_SwnVol,4Y,7Y,50,0.007722522
6/26/2018,USD,USD_SwnVol,4Y,7Y,75,0.007795913
6/26/2018,USD,USD_SwnVol,4Y,7Y,100,0.007898878
6/26/2018,USD,USD_SwnVol,4Y,7Y,125,0.008027927
6/26/2018,USD,USD_SwnVol,4Y,7Y,150,0.008179435
6/26/2018,USD,USD_SwnVol,4Y,7Y,200,0.008536135
6/26/2018,USD,USD_SwnVol,4Y,7Y,250,0.008944996
6/26/2018,USD,USD_SwnVol,4Y,7Y,300,0.009388213
6/26/2018,USD,USD_SwnVol,4Y,7Y,400,0.010332563
6/26/2018,USD,USD_SwnVol,4Y,7Y,500,0.011312086
6/26/2018,USD,USD_SwnVol,4Y,7Y,1500,0.020862336
6/26/2018,USD,USD_SwnVol,5Y,10Y,-1500,0.008173091
6/26/2018,USD,USD_SwnVol,5Y,10Y,-500,0.008194789
6/26/2018,USD,USD_SwnVol,5Y,10Y,-400,0.008204715
6/26/2018,USD,USD_SwnVol,5Y,10Y,-300,0.008221045
6/26/2018,USD,USD_SwnVol,5Y,10Y,-250,0.008223196
6/26/2018,USD,USD_SwnVol,5Y,10Y,-200,0.008102807
6/26/2018,USD,USD_SwnVol,5Y,10Y,-150,0.007940552
6/26/2018,USD,USD_SwnVol,5Y,10Y,-125,0.007863028
6/26/2018,USD,USD_SwnVol,5Y,10Y,-100,0.007795513
6/26/2018,USD,USD_SwnVol,5Y,10Y,-75,0.007743465
6/26/2018,USD,USD_SwnVol,5Y,10Y,-50,0.007712389
6/26/2018,USD,USD_SwnVol,5Y,10Y,-37.5,0.007706442
6/26/2018,USD,USD_SwnVol,5Y,10Y,-25,0.007707802
6/26/2018,USD,USD_SwnVol,5Y,10Y,-12.5,0.007717134
6/26/2018,USD,USD_SwnVol,5Y,10Y,0,0.007735083
6/26/2018,USD,USD_SwnVol,5Y,10Y,12.5,0.007718624
6/26/2018,USD,USD_SwnVol,5Y,10Y,25,0.007711257
6/26/2018,USD,USD_SwnVol,5Y,10Y,37.5,0.007712803
6/26/2018,USD,USD_SwnVol,5Y,10Y,50,0.007723033
6/26/2018,USD,USD_SwnVol,5Y,10Y,75,0.007768407
6/26/2018,USD,USD_SwnVol,5Y,10Y,100,0.007844665
6/26/2018,USD,USD_SwnVol,5Y,10Y,125,0.007948569
6/26/2018,USD,USD_SwnVol,5Y,10Y,150,0.00807662
6/26/2018,USD,USD_SwnVol,5Y,10Y,200,0.008391409
6/26/2018,USD,USD_SwnVol,5Y,10Y,250,0.008764278
6/26/2018,USD,USD_SwnVol,5Y,10Y,300,0.00917621
6/26/2018,USD,USD_SwnVol,5Y,10Y,400,0.010067825
6/26/2018,USD,USD_SwnVol,5Y,10Y,500,0.011002914
6/26/2018,USD,USD_SwnVol,5Y,10Y,1500,0.02023631
6/26/2018,USD,USD_SwnVol,5Y,12Y,-1500,0.008064638
6/26/2018,USD,USD_SwnVol,5Y,12Y,-500,0.008088231
6/26/2018,USD,USD_SwnVol,5Y,12Y,-400,0.008099083
6/26/2018,USD,USD_SwnVol,5Y,12Y,-300,0.008116996
6/26/2018,USD,USD_SwnVol,5Y,12Y,-250,0.0081195
6/26/2018,USD,USD_SwnVol,5Y,12Y,-200,0.007996189
6/26/2018,USD,USD_SwnVol,5Y,12Y,-150,0.007829347
6/26/2018,USD,USD_SwnVol,5Y,12Y,-125,0.007748803
6/26/2018,USD,USD_SwnVol,5Y,12Y,-100,0.00767788
6/26/2018,USD,USD_SwnVol,5Y,12Y,-75,0.00762221
6/26/2018,USD,USD_SwnVol,5Y,12Y,-50,0.007587583
6/26/2018,USD,USD_SwnVol,5Y,12Y,-37.5,0.007580016
6/26/2018,USD,USD_SwnVol,5Y,12Y,-25,0.007579944
6/26/2018,USD,USD_SwnVol,5Y,12Y,-12.5,0.007588109
6/26/2018,USD,USD_SwnVol,5Y,12Y,0,0.007605245
6/26/2018,USD,USD_SwnVol,5Y,12Y,12.5,0.00758299
6/26/2018,USD,USD_SwnVol,5Y,12Y,25,0.007570255
6/26/2018,USD,USD_SwnVol,5Y,12Y,37.5,0.007566841
6/26/2018,USD,USD_SwnVol,5Y,12Y,50,0.007572504
6/26/2018,USD,USD_SwnVol,5Y,12Y,75,0.007609856
6/26/2018,USD,USD_SwnVol,5Y,12Y,100,0.007679451
6/26/2018,USD,USD_SwnVol,5Y,12Y,125,0.007777878
6/26/2018,USD,USD_SwnVol,5Y,12Y,150,0.007901448
6/26/2018,USD,USD_SwnVol,5Y,12Y,200,0.008209508
6/26/2018,USD,USD_SwnVol,5Y,12Y,250,0.008577579
6/26/2018,USD,USD_SwnVol,5Y,12Y,300,0.008985763
6/26/2018,USD,USD_SwnVol,5Y,12Y,400,0.009871211
6/26/2018,USD,USD_SwnVol,5Y,12Y,500,0.010800674
6/26/2018,USD,USD_SwnVol,5Y,12Y,1500,0.019981298
6/26/2018,USD,USD_SwnVol,5Y,15Y,-1500,0.007884308
6/26/2018,USD,USD_SwnVol,5Y,15Y,-500,0.007910284
6/26/2018,USD,USD_SwnVol,5Y,15Y,-400,0.007922341
6/26/2018,USD,USD_SwnVol,5Y,15Y,-300,0.007942356
6/26/2018,USD,USD_SwnVol,5Y,15Y,-250,0.007945206
6/26/2018,USD,USD_SwnVol,5Y,15Y,-200,0.007819565
6/26/2018,USD,USD_SwnVol,5Y,15Y,-150,0.007649163
6/26/2018,USD,USD_SwnVol,5Y,15Y,-125,0.007566273
6/26/2018,USD,USD_SwnVol,5Y,15Y,-100,0.007492747
6/26/2018,USD,USD_SwnVol,5Y,15Y,-75,0.007434443
6/26/2018,USD,USD_SwnVol,5Y,15Y,-50,0.007397522
6/26/2018,USD,USD_SwnVol,5Y,15Y,-37.5,0.007389102
6/26/2018,USD,USD_SwnVol,5Y,15Y,-25,0.00738849
6/26/2018,USD,USD_SwnVol,5Y,15Y,-12.5,0.007396534
6/26/2018,USD,USD_SwnVol,5Y,15Y,0,0.007414086
6/26/2018,USD,USD_SwnVol,5Y,15Y,12.5,0.007384802
6/26/2018,USD,USD_SwnVol,5Y,15Y,25,0.007365656
6/26/2018,USD,USD_SwnVol,5Y,15Y,37.5,0.007356403
6/26/2018,USD,USD_SwnVol,5Y,15Y,50,0.007356758
6/26/2018,USD,USD_SwnVol,5Y,15Y,75,0.007384925
6/26/2018,USD,USD_SwnVol,5Y,15Y,100,0.007446998
6/26/2018,USD,USD_SwnVol,5Y,15Y,125,0.007539269
6/26/2018,USD,USD_SwnVol,5Y,15Y,150,0.007657763
6/26/2018,USD,USD_SwnVol,5Y,15Y,200,0.007957899
6/26/2018,USD,USD_SwnVol,5Y,15Y,250,0.008319748
6/26/2018,USD,USD_SwnVol,5Y,15Y,300,0.008722448
6/26/2018,USD,USD_SwnVol,5Y,15Y,400,0.009597436
6/26/2018,USD,USD_SwnVol,5Y,15Y,500,0.010516237
6/26/2018,USD,USD_SwnVol,5Y,15Y,1500,0.019586611
6/26/2018,USD,USD_SwnVol,5Y,1Y,-1500,0.007614342
6/26/2018,USD,USD_SwnVol,5Y,1Y,-500,0.007622862
6/26/2018,USD,USD_SwnVol,5Y,1Y,-400,0.007626871
6/26/2018,USD,USD_SwnVol,5Y,1Y,-300,0.007633582
6/26/2018,USD,USD_SwnVol,5Y,1Y,-250,0.007638698
6/26/2018,USD,USD_SwnVol,5Y,1Y,-200,0.007788955
6/26/2018,USD,USD_SwnVol,5Y,1Y,-150,0.007799902
6/26/2018,USD,USD_SwnVol,5Y,1Y,-125,0.00779493
6/26/2018,USD,USD_SwnVol,5Y,1Y,-100,0.007793809
6/26/2018,USD,USD_SwnVol,5Y,1Y,-75,0.007802609
6/26/2018,USD,USD_SwnVol,5Y,1Y,-50,0.007826538
6/26/2018,USD,USD_SwnVol,5Y,1Y,-37.5,0.007845607
6/26/2018,USD,USD_SwnVol,5Y,1Y,-25,0.007870083
6/26/2018,USD,USD_SwnVol,5Y,1Y,-12.5,0.007900408
6/26/2018,USD,USD_SwnVol,5Y,1Y,0,0.007936971
6/26/2018,USD,USD_SwnVol,5Y,1Y,12.5,0.007959657
6/26/2018,USD,USD_SwnVol,5Y,1Y,25,0.007988893
6/26/2018,USD,USD_SwnVol,5Y,1Y,37.5,0.008024603
6/26/2018,USD,USD_SwnVol,5Y,1Y,50,0.00806667
6/26/2018,USD,USD_SwnVol,5Y,1Y,75,0.008169175
6/26/2018,USD,USD_SwnVol,5Y,1Y,100,0.008294652
6/26/2018,USD,USD_SwnVol,5Y,1Y,125,0.008440908
6/26/2018,USD,USD_SwnVol,5Y,1Y,150,0.008605525
6/26/2018,USD,USD_SwnVol,5Y,1Y,200,0.008980147
6/26/2018,USD,USD_SwnVol,5Y,1Y,250,0.009400725
6/26/2018,USD,USD_SwnVol,5Y,1Y,300,0.009853088
6/26/2018,USD,USD_SwnVol,5Y,1Y,400,0.010814634
6/26/2018,USD,USD_SwnVol,5Y,1Y,500,0.011813597
6/26/2018,USD,USD_SwnVol,5Y,1Y,1500,0.021657104
6/26/2018,USD,USD_SwnVol,5Y,20Y,-1500,0.007610134
6/26/2018,USD,USD_SwnVol,5Y,20Y,-500,0.007639303
6/26/2018,USD,USD_SwnVol,5Y,20Y,-400,0.00765303
6/26/2018,USD,USD_SwnVol,5Y,20Y,-300,0.00767602
6/26/2018,USD,USD_SwnVol,5Y,20Y,-250,0.007682492
6/26/2018,USD,USD_SwnVol,5Y,20Y,-200,0.007559113
6/26/2018,USD,USD_SwnVol,5Y,20Y,-150,0.007388138
6/26/2018,USD,USD_SwnVol,5Y,20Y,-125,0.007304297
6/26/2018,USD,USD_SwnVol,5Y,20Y,-100,0.007229648
6/26/2018,USD,USD_SwnVol,5Y,20Y,-75,0.007170407
6/26/2018,USD,USD_SwnVol,5Y,20Y,-50,0.007133307
6/26/2018,USD,USD_SwnVol,5Y,20Y,-37.5,0.007125334
6/26/2018,USD,USD_SwnVol,5Y,20Y,-25,0.007125705
6/26/2018,USD,USD_SwnVol,5Y,20Y,-12.5,0.007135432
6/26/2018,USD,USD_SwnVol,5Y,20Y,0,0.007155554
6/26/2018,USD,USD_SwnVol,5Y,20Y,12.5,0.007116891
6/26/2018,USD,USD_SwnVol,5Y,20Y,25,0.007089355
6/26/2018,USD,USD_SwnVol,5Y,20Y,37.5,0.007072598
6/26/2018,USD,USD_SwnVol,5Y,20Y,50,0.007066246
6/26/2018,USD,USD_SwnVol,5Y,20Y,75,0.007083075
6/26/2018,USD,USD_SwnVol,5Y,20Y,100,0.007136104
6/26/2018,USD,USD_SwnVol,5Y,20Y,125,0.007221104
6/26/2018,USD,USD_SwnVol,5Y,20Y,150,0.007333642
6/26/2018,USD,USD_SwnVol,5Y,20Y,200,0.007624338
6/26/2018,USD,USD_SwnVol,5Y,20Y,250,0.00797835
6/26/2018,USD,USD_SwnVol,5Y,20Y,300,0.008373657
6/26/2018,USD,USD_SwnVol,5Y,20Y,400,0.009233484
6/26/2018,USD,USD_SwnVol,5Y,20Y,500,0.010136085
6/26/2018,USD,USD_SwnVol,5Y,20Y,1500,0.019032676
6/26/2018,USD,USD_SwnVol,5Y,25Y,-1500,0.007543623
6/26/2018,USD,USD_SwnVol,5Y,25Y,-500,0.007577168
6/26/2018,USD,USD_SwnVol,5Y,25Y,-400,0.007593008
6/26/2018,USD,USD_SwnVol,5Y,25Y,-300,0.007619595
6/26/2018,USD,USD_SwnVol,5Y,25Y,-250,0.007633976
6/26/2018,USD,USD_SwnVol,5Y,25Y,-200,0.007517237
6/26/2018,USD,USD_SwnVol,5Y,25Y,-150,0.00734729
6/26/2018,USD,USD_SwnVol,5Y,25Y,-125,0.007262973
6/26/2018,USD,USD_SwnVol,5Y,25Y,-100,0.007187585
6/26/2018,USD,USD_SwnVol,5Y,25Y,-75,0.007127726
6/26/2018,USD,USD_SwnVol,5Y,25Y,-50,0.007090665
6/26/2018,USD,USD_SwnVol,5Y,25Y,-37.5,0.00708319
6/26/2018,USD,USD_SwnVol,5Y,25Y,-25,0.007084533
6/26/2018,USD,USD_SwnVol,5Y,25Y,-12.5,0.007095854
6/26/2018,USD,USD_SwnVol,5Y,25Y,0,0.007118359
6/26/2018,USD,USD_SwnVol,5Y,25Y,12.5,0.007070679
6/26/2018,USD,USD_SwnVol,5Y,25Y,25,0.007035023
6/26/2018,USD,USD_SwnVol,5Y,25Y,37.5,0.007010976
6/26/2018,USD,USD_SwnVol,5Y,25Y,50,0.006998102
6/26/2018,USD,USD_SwnVol,5Y,25Y,75,0.007003969
6/26/2018,USD,USD_SwnVol,5Y,25Y,100,0.007048467
6/26/2018,USD,USD_SwnVol,5Y,25Y,125,0.007126967
6/26/2018,USD,USD_SwnVol,5Y,25Y,150,0.007234652
6/26/2018,USD,USD_SwnVol,5Y,25Y,200,0.007519225
6/26/2018,USD,USD_SwnVol,5Y,25Y,250,0.007870142
6/26/2018,USD,USD_SwnVol,5Y,25Y,300,0.008263999
6/26/2018,USD,USD_SwnVol,5Y,25Y,400,0.009123112
6/26/2018,USD,USD_SwnVol,5Y,25Y,500,0.010026049
6/26/2018,USD,USD_SwnVol,5Y,25Y,1500,0.018931233
6/26/2018,USD,USD_SwnVol,5Y,2Y,-1500,0.007950629
6/26/2018,USD,USD_SwnVol,5Y,2Y,-500,0.007961237
6/26/2018,USD,USD_SwnVol,5Y,2Y,-400,0.007966143
6/26/2018,USD,USD_SwnVol,5Y,2Y,-300,0.00797427
6/26/2018,USD,USD_SwnVol,5Y,2Y,-250,0.007984406
6/26/2018,USD,USD_SwnVol,5Y,2Y,-200,0.007945373
6/26/2018,USD,USD_SwnVol,5Y,2Y,-150,0.007860569
6/26/2018,USD,USD_SwnVol,5Y,2Y,-125,0.0078245
6/26/2018,USD,USD_SwnVol,5Y,2Y,-100,0.00779988
6/26/2018,USD,USD_SwnVol,5Y,2Y,-75,0.007791102
6/26/2018,USD,USD_SwnVol,5Y,2Y,-50,0.007802008
6/26/2018,USD,USD_SwnVol,5Y,2Y,-37.5,0.007815889
6/26/2018,USD,USD_SwnVol,5Y,2Y,-25,0.007835872
6/26/2018,USD,USD_SwnVol,5Y,2Y,-12.5,0.007862266
6/26/2018,USD,USD_SwnVol,5Y,2Y,0,0.007895336
6/26/2018,USD,USD_SwnVol,5Y,2Y,12.5,0.00791247
6/26/2018,USD,USD_SwnVol,5Y,2Y,25,0.00793634
6/26/2018,USD,USD_SwnVol,5Y,2Y,37.5,0.00796675
6/26/2018,USD,USD_SwnVol,5Y,2Y,50,0.008003472
6/26/2018,USD,USD_SwnVol,5Y,2Y,75,0.008094809
6/26/2018,USD,USD_SwnVol,5Y,2Y,100,0.008208068
6/26/2018,USD,USD_SwnVol,5Y,2Y,125,0.008340767
6/26/2018,USD,USD_SwnVol,5Y,2Y,150,0.008490386
6/26/2018,USD,USD_SwnVol,5Y,2Y,200,0.008830892
6/26/2018,USD,USD_SwnVol,5Y,2Y,250,0.009212748
6/26/2018,USD,USD_SwnVol,5Y,2Y,300,0.009622987
6/26/2018,USD,USD_SwnVol,5Y,2Y,400,0.01049387
6/26/2018,USD,USD_SwnVol,5Y,2Y,500,0.011397507
6/26/2018,USD,USD_SwnVol,5Y,2Y,1500,0.020250474
6/26/2018,USD,USD_SwnVol,5Y,30Y,-1500,0.007509969
6/26/2018,USD,USD_SwnVol,5Y,30Y,-500,0.007547853
6/26/2018,USD,USD_SwnVol,5Y,30Y,-400,0.007565773
6/26/2018,USD,USD_SwnVol,5Y,30Y,-300,0.007595885
6/26/2018,USD,USD_SwnVol,5Y,30Y,-250,0.007619216
6/26/2018,USD,USD_SwnVol,5Y,30Y,-200,0.007511605
6/26/2018,USD,USD_SwnVol,5Y,30Y,-150,0.007343131
6/26/2018,USD,USD_SwnVol,5Y,30Y,-125,0.007258203
6/26/2018,USD,USD_SwnVol,5Y,30Y,-100,0.007181766
6/26/2018,USD,USD_SwnVol,5Y,30Y,-75,0.007120808
6/26/2018,USD,USD_SwnVol,5Y,30Y,-50,0.007083136
6/26/2018,USD,USD_SwnVol,5Y,30Y,-37.5,0.007075765
6/26/2018,USD,USD_SwnVol,5Y,30Y,-25,0.007077643
6/26/2018,USD,USD_SwnVol,5Y,30Y,-12.5,0.007090072
6/26/2018,USD,USD_SwnVol,5Y,30Y,0,0.007114428
6/26/2018,USD,USD_SwnVol,5Y,30Y,12.5,0.007057751
6/26/2018,USD,USD_SwnVol,5Y,30Y,25,0.007013967
6/26/2018,USD,USD_SwnVol,5Y,30Y,37.5,0.006982606
6/26/2018,USD,USD_SwnVol,5Y,30Y,50,0.006963183
6/26/2018,USD,USD_SwnVol,5Y,30Y,75,0.006958074
6/26/2018,USD,USD_SwnVol,5Y,30Y,100,0.006994131
6/26/2018,USD,USD_SwnVol,5Y,30Y,125,0.007066356
6/26/2018,USD,USD_SwnVol,5Y,30Y,150,0.007169555
6/26/2018,USD,USD_SwnVol,5Y,30Y,200,0.00744912
6/26/2018,USD,USD_SwnVol,5Y,30Y,250,0.007798441
6/26/2018,USD,USD_SwnVol,5Y,30Y,300,0.008192593
6/26/2018,USD,USD_SwnVol,5Y,30Y,400,0.00905489
6/26/2018,USD,USD_SwnVol,5Y,30Y,500,0.009962315
6/26/2018,USD,USD_SwnVol,5Y,30Y,1500,0.018918089
6/26/2018,USD,USD_SwnVol,5Y,3Y,-1500,0.007919984
6/26/2018,USD,USD_SwnVol,5Y,3Y,-500,0.007931609
6/26/2018,USD,USD_SwnVol,5Y,3Y,-400,0.007936994
6/26/2018,USD,USD_SwnVol,5Y,3Y,-300,0.007945923
6/26/2018,USD,USD_SwnVol,5Y,3Y,-250,0.007968574
6/26/2018,USD,USD_SwnVol,5Y,3Y,-200,0.007952811
6/26/2018,USD,USD_SwnVol,5Y,3Y,-150,0.007873804
6/26/2018,USD,USD_SwnVol,5Y,3Y,-125,0.007836205
6/26/2018,USD,USD_SwnVol,5Y,3Y,-100,0.007807871
6/26/2018,USD,USD_SwnVol,5Y,3Y,-75,0.007793754
6/26/2018,USD,USD_SwnVol,5Y,3Y,-50,0.007798312
6/26/2018,USD,USD_SwnVol,5Y,3Y,-37.5,0.007808854
6/26/2018,USD,USD_SwnVol,5Y,3Y,-25,0.007825505
6/26/2018,USD,USD_SwnVol,5Y,3Y,-12.5,0.007848668
6/26/2018,USD,USD_SwnVol,5Y,3Y,0,0.007878704
6/26/2018,USD,USD_SwnVol,5Y,3Y,12.5,0.007890652
6/26/2018,USD,USD_SwnVol,5Y,3Y,25,0.00790967
6/26/2018,USD,USD_SwnVol,5Y,3Y,37.5,0.007935599
6/26/2018,USD,USD_SwnVol,5Y,3Y,50,0.007968246
6/26/2018,USD,USD_SwnVol,5Y,3Y,75,0.008052742
6/26/2018,USD,USD_SwnVol,5Y,3Y,100,0.008160972
6/26/2018,USD,USD_SwnVol,5Y,3Y,125,0.008290431
6/26/2018,USD,USD_SwnVol,5Y,3Y,150,0.008438485
6/26/2018,USD,USD_SwnVol,5Y,3Y,200,0.008780177
6/26/2018,USD,USD_SwnVol,5Y,3Y,250,0.00916769
6/26/2018,USD,USD_SwnVol,5Y,3Y,300,0.009586702
6/26/2018,USD,USD_SwnVol,5Y,3Y,400,0.010480758
6/26/2018,USD,USD_SwnVol,5Y,3Y,500,0.011411541
6/26/2018,USD,USD_SwnVol,5Y,3Y,1500,0.020570537
6/26/2018,USD,USD_SwnVol,5Y,4Y,-1500,0.007993574
6/26/2018,USD,USD_SwnVol,5Y,4Y,-500,0.008006651
6/26/2018,USD,USD_SwnVol,5Y,4Y,-400,0.008012687
6/26/2018,USD,USD_SwnVol,5Y,4Y,-300,0.008022673
6/26/2018,USD,USD_SwnVol,5Y,4Y,-250,0.008046375
6/26/2018,USD,USD_SwnVol,5Y,4Y,-200,0.008005994
6/26/2018,USD,USD_SwnVol,5Y,4Y,-150,0.007909184
6/26/2018,USD,USD_SwnVol,5Y,4Y,-125,0.007863424
6/26/2018,USD,USD_SwnVol,5Y,4Y,-100,0.007827297
6/26/2018,USD,USD_SwnVol,5Y,4Y,-75,0.007805839
6/26/2018,USD,USD_SwnVol,5Y,4Y,-50,0.007803682
6/26/2018,USD,USD_SwnVol,5Y,4Y,-37.5,0.007811175
6/26/2018,USD,USD_SwnVol,5Y,4Y,-25,0.007825032
6/26/2018,USD,USD_SwnVol,5Y,4Y,-12.5,0.007845692
6/26/2018,USD,USD_SwnVol,5Y,4Y,0,0.007873555
6/26/2018,USD,USD_SwnVol,5Y,4Y,12.5,0.00788119
6/26/2018,USD,USD_SwnVol,5Y,4Y,25,0.007896261
6/26/2018,USD,USD_SwnVol,5Y,4Y,37.5,0.007918608
6/26/2018,USD,USD_SwnVol,5Y,4Y,50,0.007948028
6/26/2018,USD,USD_SwnVol,5Y,4Y,75,0.008027095
6/26/2018,USD,USD_SwnVol,5Y,4Y,100,0.00813117
6/26/2018,USD,USD_SwnVol,5Y,4Y,125,0.008257602
6/26/2018,USD,USD_SwnVol,5Y,4Y,150,0.008403598
6/26/2018,USD,USD_SwnVol,5Y,4Y,200,0.008743438
6/26/2018,USD,USD_SwnVol,5Y,4Y,250,0.009131204
6/26/2018,USD,USD_SwnVol,5Y,4Y,300,0.009551758
6/26/2018,USD,USD_SwnVol,5Y,4Y,400,0.010450864
6/26/2018,USD,USD_SwnVol,5Y,4Y,500,0.011387762
6/26/2018,USD,USD_SwnVol,5Y,4Y,1500,0.020608189
6/26/2018,USD,USD_SwnVol,5Y,5Y,-1500,0.00807726
6/26/2018,USD,USD_SwnVol,5Y,5Y,-500,0.008091922
6/26/2018,USD,USD_SwnVol,5Y,5Y,-400,0.008098662
6/26/2018,USD,USD_SwnVol,5Y,5Y,-300,0.008109781
6/26/2018,USD,USD_SwnVol,5Y,5Y,-250,0.008131366
6/26/2018,USD,USD_SwnVol,5Y,5Y,-200,0.008069134
6/26/2018,USD,USD_SwnVol,5Y,5Y,-150,0.0079554
6/26/2018,USD,USD_SwnVol,5Y,5Y,-125,0.007901707
6/26/2018,USD,USD_SwnVol,5Y,5Y,-100,0.007857937
6/26/2018,USD,USD_SwnVol,5Y,5Y,-75,0.007829227
6/26/2018,USD,USD_SwnVol,5Y,5Y,-50,0.007820401
6/26/2018,USD,USD_SwnVol,5Y,5Y,-37.5,0.007824858
6/26/2018,USD,USD_SwnVol,5Y,5Y,-25,0.007835929
6/26/2018,USD,USD_SwnVol,5Y,5Y,-12.5,0.007854093
6/26/2018,USD,USD_SwnVol,5Y,5Y,0,0.007879791
6/26/2018,USD,USD_SwnVol,5Y,5Y,12.5,0.007883066
6/26/2018,USD,USD_SwnVol,5Y,5Y,25,0.00789415
6/26/2018,USD,USD_SwnVol,5Y,5Y,37.5,0.007912881
6/26/2018,USD,USD_SwnVol,5Y,5Y,50,0.007939052
6/26/2018,USD,USD_SwnVol,5Y,5Y,75,0.008012686
6/26/2018,USD,USD_SwnVol,5Y,5Y,100,0.008112652
6/26/2018,USD,USD_SwnVol,5Y,5Y,125,0.008236157
6/26/2018,USD,USD_SwnVol,5Y,5Y,150,0.00838024
6/26/2018,USD,USD_SwnVol,5Y,5Y,200,0.008718631
6/26/2018,USD,USD_SwnVol,5Y,5Y,250,0.009107152
6/26/2018,USD,USD_SwnVol,5Y,5Y,300,0.009529807
6/26/2018,USD,USD_SwnVol,5Y,5Y,400,0.010435149
6/26/2018,USD,USD_SwnVol,5Y,5Y,500,0.011379381
6/26/2018,USD,USD_SwnVol,5Y,5Y,1500,0.020672953
